0.00, 0.0449415, 1.06192, -2.08595e-06, -0.0465559, 0.875435, 0.557782, 0.971663, -7.81017e-07, 0, 0.162966, 0.00386162, 2.22401, 0.306866
0.01, 0.050667, 1.05002, -1.90195e-06, -0.0407253, 0.939478, 0.585124, 0.946289, -5.52491e-07, 0.01, 0.186306, 0.00411164, 2.25375, 0.306857
0.00, 0.0449415, 1.06192, -2.08595e-06, -0.0465559, 0.875435, 0.557782, 0.971663, -7.81017e-07, 0, 0.162966, 0.00386162, 2.22401, 0.306866
0.01, 0.050667, 1.05002, -1.90195e-06, -0.0407253, 0.939478, 0.585124, 0.946289, -5.52491e-07, 0.01, 0.186306, 0.00411164, 2.25375, 0.306857
