0, 0.0449415, 1.06192, -2.08595e-06, -0.0465559, 0.875435, 0.557782, 0.971663, -7.81017e-07, 0, 0.162966, 0.00386162, 2.22401, 0.306866
0.1, 0.0635342, 0.751158, -1.47552e-06, -0.0475638, 0.875435, 0, 0, 0, 0, 0, 0, nan, nan
0.2, 0.0821269, 0.581103, -1.14148e-06, -0.0707543, 0.875435, 0, 0, 0, 0, 0, 0, nan, nan
0.3, 0.10072, 0.473832, -9.3076e-07, -0.103843, 0.875435, 0, 0, 0, 0, 0, 0, nan, nan
